sample,run_accession,instrument_platform,fastq_1,fastq_2,fasta
SRR23883160,SRR23883160,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883160_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883160_2.fastq.gz,
SRR23883161,SRR23883161,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883161_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883161_2.fastq.gz,
SRR23883162,SRR23883162,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883162_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883162_2.fastq.gz,
SRR23883163,SRR23883163,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883163_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883163_2.fastq.gz,
SRR23883164,SRR23883164,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883164_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883164_2.fastq.gz,
SRR23883165,SRR23883165,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883165_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883165_2.fastq.gz,
SRR23883166,SRR23883166,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883166_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883166_2.fastq.gz,
SRR23883167,SRR23883167,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883167_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883167_2.fastq.gz,
SRR23883168,SRR23883168,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883168_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883168_2.fastq.gz,
SRR23883169,SRR23883169,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883169_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883169_2.fastq.gz,
SRR23883170,SRR23883170,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883170_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883170_2.fastq.gz,
SRR23883171,SRR23883171,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883171_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883171_2.fastq.gz,
SRR23883172,SRR23883172,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883172_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883172_2.fastq.gz,
SRR23883173,SRR23883173,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883173_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883173_2.fastq.gz,
SRR23883174,SRR23883174,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883174_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883174_2.fastq.gz,
SRR23883175,SRR23883175,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883175_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883175_2.fastq.gz,
SRR23883176,SRR23883176,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883176_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883176_2.fastq.gz,
SRR23883177,SRR23883177,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883177_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883177_2.fastq.gz,
SRR23883178,SRR23883178,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883178_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883178_2.fastq.gz,
SRR23883179,SRR23883179,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883179_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883179_2.fastq.gz,
SRR23883180,SRR23883180,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883180_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883180_2.fastq.gz,
SRR23883181,SRR23883181,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883181_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883181_2.fastq.gz,
SRR23883182,SRR23883182,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883182_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883182_2.fastq.gz,
SRR23883183,SRR23883183,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883183_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883183_2.fastq.gz,
SRR23883184,SRR23883184,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883184_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883184_2.fastq.gz,
SRR23883185,SRR23883185,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883185_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883185_2.fastq.gz,
SRR23883186,SRR23883186,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883186_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883186_2.fastq.gz,
SRR23883187,SRR23883187,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883187_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883187_2.fastq.gz,
SRR23883188,SRR23883188,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883188_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883188_2.fastq.gz,
SRR23883189,SRR23883189,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883189_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883189_2.fastq.gz,
SRR23883190,SRR23883190,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883190_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883190_2.fastq.gz,
SRR23883191,SRR23883191,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883191_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883191_2.fastq.gz,
SRR23883192,SRR23883192,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883192_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883192_2.fastq.gz,
SRR23883193,SRR23883193,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883193_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883193_2.fastq.gz,
SRR23883194,SRR23883194,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883194_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883194_2.fastq.gz,
SRR23883195,SRR23883195,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883195_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883195_2.fastq.gz,
SRR23883196,SRR23883196,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883196_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883196_2.fastq.gz,
SRR23883197,SRR23883197,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883197_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883197_2.fastq.gz,
SRR23883198,SRR23883198,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883198_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883198_2.fastq.gz,
SRR23883199,SRR23883199,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883199_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883199_2.fastq.gz,
SRR23883200,SRR23883200,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883200_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883200_2.fastq.gz,
SRR23883201,SRR23883201,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883201_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883201_2.fastq.gz,
SRR23883202,SRR23883202,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883202_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883202_2.fastq.gz,
SRR23883203,SRR23883203,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883203_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883203_2.fastq.gz,
SRR23883204,SRR23883204,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883204_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883204_2.fastq.gz,
SRR23883205,SRR23883205,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883205_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883205_2.fastq.gz,
SRR23883206,SRR23883206,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883206_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883206_2.fastq.gz,
SRR23883207,SRR23883207,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883207_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883207_2.fastq.gz,
SRR23883208,SRR23883208,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883208_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883208_2.fastq.gz,
SRR23883209,SRR23883209,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883209_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883209_2.fastq.gz,
SRR23883210,SRR23883210,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883210_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883210_2.fastq.gz,
SRR23883211,SRR23883211,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883211_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883211_2.fastq.gz,
SRR23883212,SRR23883212,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883212_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883212_2.fastq.gz,
SRR23883213,SRR23883213,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883213_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883213_2.fastq.gz,
SRR23883214,SRR23883214,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883214_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883214_2.fastq.gz,
SRR23883215,SRR23883215,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883215_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883215_2.fastq.gz,
SRR23883216,SRR23883216,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883216_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883216_2.fastq.gz,
SRR23883217,SRR23883217,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883217_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883217_2.fastq.gz,
SRR23883218,SRR23883218,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883218_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883218_2.fastq.gz,
SRR23883219,SRR23883219,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883219_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883219_2.fastq.gz,
SRR23883220,SRR23883220,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883220_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883220_2.fastq.gz,
SRR23883221,SRR23883221,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883221_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883221_2.fastq.gz,
SRR23883222,SRR23883222,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883222_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883222_2.fastq.gz,
SRR23883223,SRR23883223,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883223_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883223_2.fastq.gz,
SRR23883224,SRR23883224,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883224_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883224_2.fastq.gz,
SRR23883225,SRR23883225,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883225_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883225_2.fastq.gz,
SRR23883226,SRR23883226,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883226_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883226_2.fastq.gz,
SRR23883227,SRR23883227,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883227_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883227_2.fastq.gz,
SRR23883228,SRR23883228,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883228_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883228_2.fastq.gz,
SRR23883229,SRR23883229,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883229_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883229_2.fastq.gz,
SRR23883230,SRR23883230,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883230_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883230_2.fastq.gz,
SRR23883231,SRR23883231,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883231_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883231_2.fastq.gz,
SRR23883232,SRR23883232,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883232_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883232_2.fastq.gz,
SRR23883233,SRR23883233,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883233_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883233_2.fastq.gz,
SRR23883234,SRR23883234,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883234_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883234_2.fastq.gz,
SRR23883235,SRR23883235,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883235_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883235_2.fastq.gz,
SRR23883236,SRR23883236,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883236_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883236_2.fastq.gz,
SRR23883237,SRR23883237,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883237_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883237_2.fastq.gz,
SRR23883238,SRR23883238,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883238_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883238_2.fastq.gz,
SRR23883239,SRR23883239,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883239_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883239_2.fastq.gz,
SRR23883240,SRR23883240,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883240_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883240_2.fastq.gz,
SRR23883241,SRR23883241,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883241_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883241_2.fastq.gz,
SRR23883242,SRR23883242,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883242_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883242_2.fastq.gz,
SRR23883243,SRR23883243,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883243_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883243_2.fastq.gz,
SRR23883244,SRR23883244,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883244_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883244_2.fastq.gz,
SRR23883245,SRR23883245,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883245_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883245_2.fastq.gz,
SRR23883246,SRR23883246,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883246_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883246_2.fastq.gz,
SRR23883247,SRR23883247,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883247_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883247_2.fastq.gz,
SRR23883248,SRR23883248,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883248_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883248_2.fastq.gz,
SRR23883249,SRR23883249,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883249_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883249_2.fastq.gz,
SRR23883250,SRR23883250,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883250_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883250_2.fastq.gz,
SRR23883251,SRR23883251,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883251_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883251_2.fastq.gz,
SRR23883252,SRR23883252,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883252_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883252_2.fastq.gz,
SRR23883253,SRR23883253,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883253_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883253_2.fastq.gz,
SRR23883254,SRR23883254,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883254_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883254_2.fastq.gz,
SRR23883255,SRR23883255,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883255_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883255_2.fastq.gz,
SRR23883256,SRR23883256,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883256_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883256_2.fastq.gz,
SRR23883257,SRR23883257,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883257_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883257_2.fastq.gz,
SRR23883258,SRR23883258,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883258_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883258_2.fastq.gz,
SRR23883259,SRR23883259,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883259_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883259_2.fastq.gz,
SRR23883260,SRR23883260,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883260_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883260_2.fastq.gz,
SRR23883261,SRR23883261,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883261_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883261_2.fastq.gz,
SRR23883262,SRR23883262,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883262_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883262_2.fastq.gz,
SRR23883263,SRR23883263,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883263_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883263_2.fastq.gz,
SRR23883264,SRR23883264,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883264_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883264_2.fastq.gz,
SRR23883265,SRR23883265,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883265_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883265_2.fastq.gz,
SRR23883266,SRR23883266,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883266_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883266_2.fastq.gz,
SRR23883267,SRR23883267,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883267_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883267_2.fastq.gz,
SRR23883268,SRR23883268,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883268_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883268_2.fastq.gz,
SRR23883269,SRR23883269,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883269_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883269_2.fastq.gz,
SRR23883270,SRR23883270,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883270_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883270_2.fastq.gz,
SRR23883271,SRR23883271,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883271_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883271_2.fastq.gz,
SRR23883272,SRR23883272,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883272_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883272_2.fastq.gz,
SRR23883273,SRR23883273,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883273_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883273_2.fastq.gz,
SRR23883274,SRR23883274,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883274_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883274_2.fastq.gz,
SRR23883275,SRR23883275,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883275_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883275_2.fastq.gz,
SRR23883276,SRR23883276,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883276_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883276_2.fastq.gz,
SRR23883277,SRR23883277,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883277_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883277_2.fastq.gz,
SRR23883278,SRR23883278,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883278_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883278_2.fastq.gz,
SRR23883279,SRR23883279,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883279_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883279_2.fastq.gz,
SRR23883280,SRR23883280,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883280_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883280_2.fastq.gz,
SRR23883281,SRR23883281,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883281_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883281_2.fastq.gz,
SRR23883282,SRR23883282,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883282_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883282_2.fastq.gz,
SRR23883283,SRR23883283,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883283_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883283_2.fastq.gz,
SRR23883284,SRR23883284,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883284_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883284_2.fastq.gz,
SRR23883285,SRR23883285,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883285_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883285_2.fastq.gz,
SRR23883286,SRR23883286,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883286_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883286_2.fastq.gz,
