sample,run,instrument,fastq_1,fastq_2
SRR23883063,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883063_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883063_2.fastq.gz
SRR23883064,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883064_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883064_2.fastq.gz
SRR23883065,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883065_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883065_2.fastq.gz
SRR23883066,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883066_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883066_2.fastq.gz
SRR23883067,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883067_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883067_2.fastq.gz
SRR23883068,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883068_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883068_2.fastq.gz
SRR23883069,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883069_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883069_2.fastq.gz
SRR23883070,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883070_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883070_2.fastq.gz
SRR23883071,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883071_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883071_2.fastq.gz
SRR23883072,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883072_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883072_2.fastq.gz
SRR23883073,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883073_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883073_2.fastq.gz
SRR23883074,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883074_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883074_2.fastq.gz
SRR23883075,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883075_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883075_2.fastq.gz
SRR23883076,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883076_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883076_2.fastq.gz
SRR23883077,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883077_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883077_2.fastq.gz
SRR23883078,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883078_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883078_2.fastq.gz
SRR23883079,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883079_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883079_2.fastq.gz
SRR23883080,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883080_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883080_2.fastq.gz
SRR23883081,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883081_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883081_2.fastq.gz
SRR23883082,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883082_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883082_2.fastq.gz
SRR23883083,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883083_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883083_2.fastq.gz
SRR23883084,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883084_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883084_2.fastq.gz
SRR23883085,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883085_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883085_2.fastq.gz
SRR23883086,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883086_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883086_2.fastq.gz
SRR23883087,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883087_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883087_2.fastq.gz
SRR23883088,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883088_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883088_2.fastq.gz
SRR23883089,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883089_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883089_2.fastq.gz
SRR23883090,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883090_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883090_2.fastq.gz
SRR23883091,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883091_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883091_2.fastq.gz
SRR23883092,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883092_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883092_2.fastq.gz
SRR23883093,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883093_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883093_2.fastq.gz
SRR23883094,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883094_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883094_2.fastq.gz
SRR23883095,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883095_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883095_2.fastq.gz
SRR23883096,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883096_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883096_2.fastq.gz
SRR23883097,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883097_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883097_2.fastq.gz
SRR23883098,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883098_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883098_2.fastq.gz
SRR23883099,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883099_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883099_2.fastq.gz
SRR23883100,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883100_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883100_2.fastq.gz
SRR23883101,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883101_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883101_2.fastq.gz
SRR23883102,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883102_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883102_2.fastq.gz
SRR23883103,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883103_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883103_2.fastq.gz
SRR23883104,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883104_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883104_2.fastq.gz
SRR23883106,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883106_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883106_2.fastq.gz
SRR23883107,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883107_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883107_2.fastq.gz
SRR23883108,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883108_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883108_2.fastq.gz
SRR23883109,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883109_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883109_2.fastq.gz
SRR23883110,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883110_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883110_2.fastq.gz
SRR23883111,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883111_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883111_2.fastq.gz
SRR23883112,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883112_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883112_2.fastq.gz
SRR23883113,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883113_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883113_2.fastq.gz
SRR23883114,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883114_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883114_2.fastq.gz
SRR23883115,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883115_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883115_2.fastq.gz
SRR23883116,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883116_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883116_2.fastq.gz
SRR23883117,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883117_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883117_2.fastq.gz
SRR23883118,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883118_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883118_2.fastq.gz
SRR23883119,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883119_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883119_2.fastq.gz
SRR23883120,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883120_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883120_2.fastq.gz
SRR23883121,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883121_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883121_2.fastq.gz
SRR23883122,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883122_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883122_2.fastq.gz
SRR23883123,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883123_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883123_2.fastq.gz
SRR23883124,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883124_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883124_2.fastq.gz
SRR23883125,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883125_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883125_2.fastq.gz
SRR23883126,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883126_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883126_2.fastq.gz
SRR23883127,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883127_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883127_2.fastq.gz
SRR23883128,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883128_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883128_2.fastq.gz
SRR23883129,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883129_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883129_2.fastq.gz
SRR23883130,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883130_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883130_2.fastq.gz
SRR23883131,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883131_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883131_2.fastq.gz
SRR23883132,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883132_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883132_2.fastq.gz
SRR23883133,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883133_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883133_2.fastq.gz
SRR23883134,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883134_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883134_2.fastq.gz
SRR23883135,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883135_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883135_2.fastq.gz
SRR23883136,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883136_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883136_2.fastq.gz
SRR23883137,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883137_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883137_2.fastq.gz
SRR23883138,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883138_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883138_2.fastq.gz
SRR23883139,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883139_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883139_2.fastq.gz
SRR23883140,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883140_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883140_2.fastq.gz
SRR23883141,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883141_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883141_2.fastq.gz
SRR23883142,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883142_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883142_2.fastq.gz
SRR23883143,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883143_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883143_2.fastq.gz
SRR23883144,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883144_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883144_2.fastq.gz
SRR23883145,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883145_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883145_2.fastq.gz
SRR23883146,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883146_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883146_2.fastq.gz
SRR23883147,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883147_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883147_2.fastq.gz
SRR23883148,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883148_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883148_2.fastq.gz
SRR23883149,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883149_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883149_2.fastq.gz
SRR23883150,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883150_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883150_2.fastq.gz
SRR23883151,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883151_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883151_2.fastq.gz
SRR23883152,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883152_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883152_2.fastq.gz
SRR23883153,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883153_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883153_2.fastq.gz
SRR23883154,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883154_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883154_2.fastq.gz
SRR23883155,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883155_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883155_2.fastq.gz
SRR23883156,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883156_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883156_2.fastq.gz
SRR23883157,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883157_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883157_2.fastq.gz
SRR23883158,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883158_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883158_2.fastq.gz
SRR23883159,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883159_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883159_2.fastq.gz
SRR23883160,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883160_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883160_2.fastq.gz
SRR23883161,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883161_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883161_2.fastq.gz
SRR23883162,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883162_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883162_2.fastq.gz
SRR23883163,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883163_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883163_2.fastq.gz
SRR23883164,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883164_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883164_2.fastq.gz
SRR23883165,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883165_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883165_2.fastq.gz
SRR23883166,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883166_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883166_2.fastq.gz
SRR23883167,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883167_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883167_2.fastq.gz
SRR23883168,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883168_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883168_2.fastq.gz
SRR23883169,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883169_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883169_2.fastq.gz
SRR23883170,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883170_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883170_2.fastq.gz
SRR23883171,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883171_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883171_2.fastq.gz
SRR23883172,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883172_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883172_2.fastq.gz
SRR23883173,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883173_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883173_2.fastq.gz
SRR23883174,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883174_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883174_2.fastq.gz
SRR23883175,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883175_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883175_2.fastq.gz
SRR23883176,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883176_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883176_2.fastq.gz
SRR23883177,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883177_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883177_2.fastq.gz
SRR23883178,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883178_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883178_2.fastq.gz
SRR23883179,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883179_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883179_2.fastq.gz
SRR23883180,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883180_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883180_2.fastq.gz
SRR23883181,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883181_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883181_2.fastq.gz
SRR23883182,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883182_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883182_2.fastq.gz
SRR23883183,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883183_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883183_2.fastq.gz
SRR23883184,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883184_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883184_2.fastq.gz
SRR23883185,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883185_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883185_2.fastq.gz
SRR23883186,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883186_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883186_2.fastq.gz
SRR23883187,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883187_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883187_2.fastq.gz
SRR23883188,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883188_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883188_2.fastq.gz
SRR23883189,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883189_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883189_2.fastq.gz
SRR23883190,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883190_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883190_2.fastq.gz
SRR23883191,PRJNA945504,ILLUMINA,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883191_1.fastq.gz,/scratch/Shares/biotracker_csci6118/PRJNA945504/SRR23883191_2.fastq.gz
